,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence,name,peak,hit
187,0.0188,https://api.spotify.com/v1/audio-analysis/7kJlTKjNZVT26iwiDUVhRm,0.654,178583,0.796,7kJlTKjNZVT26iwiDUVhRm,0.0,2,0.0948,-4.761,0,0.122,108.854,4,https://api.spotify.com/v1/tracks/7kJlTKjNZVT26iwiDUVhRm,audio_features,spotify:track:7kJlTKjNZVT26iwiDUVhRm,0.491,Blow Your Mind (Mwah),72,0
188,0.445,https://api.spotify.com/v1/audio-analysis/5HJId22hZ2IvFnvNSy6ZbE,0.661,180360,0.785,5HJId22hZ2IvFnvNSy6ZbE,0.000266,4,0.0854,-5.623,1,0.0369,91.975,4,https://api.spotify.com/v1/tracks/5HJId22hZ2IvFnvNSy6ZbE,audio_features,spotify:track:5HJId22hZ2IvFnvNSy6ZbE,0.371,Different For Girls,42,0
189,0.0886,https://api.spotify.com/v1/audio-analysis/2yJ9GVCLMmzBBfQAnfzlwr,0.919,313573,0.519,2yJ9GVCLMmzBBfQAnfzlwr,0.0,6,0.135,-7.639,0,0.0902,112.991,4,https://api.spotify.com/v1/tracks/2yJ9GVCLMmzBBfQAnfzlwr,audio_features,spotify:track:2yJ9GVCLMmzBBfQAnfzlwr,0.326,THat Part,40,0
190,0.023,https://api.spotify.com/v1/audio-analysis/7nD9nN3jord9wWcfW3Gkcm,0.689,210573,0.791,7nD9nN3jord9wWcfW3Gkcm,0.0,0,0.0526,-5.194,0,0.053,95.04,4,https://api.spotify.com/v1/tracks/7nD9nN3jord9wWcfW3Gkcm,audio_features,spotify:track:7nD9nN3jord9wWcfW3Gkcm,0.755,All In My Head (Flex),24,0
191,0.355,https://api.spotify.com/v1/audio-analysis/6ZtipANxGIpRxPvm1DrFsH,0.463,162480,0.499,6ZtipANxGIpRxPvm1DrFsH,0.0,8,0.0796,-7.435,0,0.338,100.823,4,https://api.spotify.com/v1/tracks/6ZtipANxGIpRxPvm1DrFsH,audio_features,spotify:track:6ZtipANxGIpRxPvm1DrFsH,0.604,Rock On,62,0
192,0.111,https://api.spotify.com/v1/audio-analysis/4WtkYdCG4n80h08Ep5SmDI,0.512,201533,0.545,4WtkYdCG4n80h08Ep5SmDI,0.00177,2,0.135,-10.154,1,0.0294,83.94,4,https://api.spotify.com/v1/tracks/4WtkYdCG4n80h08Ep5SmDI,audio_features,spotify:track:4WtkYdCG4n80h08Ep5SmDI,0.346,I Met A Girl,60,0
193,0.603,https://api.spotify.com/v1/audio-analysis/3XVBdLihbNbxUwZosxcGuJ,0.609,228707,0.445,3XVBdLihbNbxUwZosxcGuJ,6.77e-06,7,0.104,-9.129,1,0.106,118.393,3,https://api.spotify.com/v1/tracks/3XVBdLihbNbxUwZosxcGuJ,audio_features,spotify:track:3XVBdLihbNbxUwZosxcGuJ,0.166,I Got The Keys,30,0
194,0.0114,https://api.spotify.com/v1/audio-analysis/7K5dzhGda2vRTaAWYI3hrb,0.632,215414,0.701,7K5dzhGda2vRTaAWYI3hrb,0.0,7,0.108,-5.921,1,0.146,162.958,4,https://api.spotify.com/v1/tracks/7K5dzhGda2vRTaAWYI3hrb,audio_features,spotify:track:7K5dzhGda2vRTaAWYI3hrb,0.497,Just Like Fire,10,1
195,0.142,https://api.spotify.com/v1/audio-analysis/4KW1lqgSr8TKrvBII0Brf8,0.714,135920,0.566,4KW1lqgSr8TKrvBII0Brf8,1.25e-06,7,0.57,-4.408,1,0.056,113.074,4,https://api.spotify.com/v1/tracks/4KW1lqgSr8TKrvBII0Brf8,audio_features,spotify:track:4KW1lqgSr8TKrvBII0Brf8,0.449,Father Stretch My Hands Pt. 1,37,0
196,0.159,https://api.spotify.com/v1/audio-analysis/6KI1ZpZWYAJLvmVhCJz65G,0.332,201493,0.635,6KI1ZpZWYAJLvmVhCJz65G,2.79e-06,7,0.0599,-5.653,1,0.0898,186.249,3,https://api.spotify.com/v1/tracks/6KI1ZpZWYAJLvmVhCJz65G,audio_features,spotify:track:6KI1ZpZWYAJLvmVhCJz65G,0.261,You Don't Own Me,57,0
197,0.00181,https://api.spotify.com/v1/audio-analysis/4hrpoqJMVE7FxBu1YWx0eQ,0.594,231860,0.946,4hrpoqJMVE7FxBu1YWx0eQ,1.04e-06,8,0.923,-3.408,1,0.126,110.024,4,https://api.spotify.com/v1/tracks/4hrpoqJMVE7FxBu1YWx0eQ,audio_features,spotify:track:4hrpoqJMVE7FxBu1YWx0eQ,0.665,Today,67,0
198,0.0284,https://api.spotify.com/v1/audio-analysis/2wqXQjOmQ9KoBm9Ssgt4Fo,0.514,200040,0.659,2wqXQjOmQ9KoBm9Ssgt4Fo,0.0,1,0.266,-6.142,1,0.0309,76.483,4,https://api.spotify.com/v1/tracks/2wqXQjOmQ9KoBm9Ssgt4Fo,audio_features,spotify:track:2wqXQjOmQ9KoBm9Ssgt4Fo,0.463,Peter Pan,35,0
199,0.234,https://api.spotify.com/v1/audio-analysis/5gIRPQWULwrvIt0F6pY7ph,0.604,221440,0.661,5gIRPQWULwrvIt0F6pY7ph,0.0,0,0.0951,-5.914,1,0.0375,107.016,4,https://api.spotify.com/v1/tracks/5gIRPQWULwrvIt0F6pY7ph,audio_features,spotify:track:5gIRPQWULwrvIt0F6pY7ph,0.506,Kids,96,0
200,0.413,https://api.spotify.com/v1/audio-analysis/3WWVDPjihd1VITBLF10nha,0.2,242480,0.698,3WWVDPjihd1VITBLF10nha,1.69e-05,7,0.0925,-5.873,1,0.0399,89.998,4,https://api.spotify.com/v1/tracks/3WWVDPjihd1VITBLF10nha,audio_features,spotify:track:3WWVDPjihd1VITBLF10nha,0.132,Forever Country,21,0
201,0.408,https://api.spotify.com/v1/audio-analysis/48EjSdYh8wz2gBxxqzrsLe,0.719,250973,0.615,48EjSdYh8wz2gBxxqzrsLe,0.000147,6,0.235,-5.972,1,0.045,96.988,4,https://api.spotify.com/v1/tracks/48EjSdYh8wz2gBxxqzrsLe,audio_features,spotify:track:48EjSdYh8wz2gBxxqzrsLe,0.465,Cranes In The Sky,74,0
202,0.337,https://api.spotify.com/v1/audio-analysis/7EiZI6JVHllARrX9PUvAdX,0.722,313547,0.331,7EiZI6JVHllARrX9PUvAdX,0.283,8,0.146,-7.789,1,0.0725,143.974,4,https://api.spotify.com/v1/tracks/7EiZI6JVHllARrX9PUvAdX,audio_features,spotify:track:7EiZI6JVHllARrX9PUvAdX,0.102,Low Life,18,0
203,0.168,https://api.spotify.com/v1/audio-analysis/0xwPzLmBAYro8BUz7MrtAo,0.612,225693,0.468,0xwPzLmBAYro8BUz7MrtAo,0.0,7,0.112,-6.597,1,0.0314,146.026,4,https://api.spotify.com/v1/tracks/0xwPzLmBAYro8BUz7MrtAo,audio_features,spotify:track:0xwPzLmBAYro8BUz7MrtAo,0.165,Make You Miss Me,45,0
204,0.409,https://api.spotify.com/v1/audio-analysis/2TyCAfhwu5tRqFW8VnGMIL,0.823,257547,0.411,2TyCAfhwu5tRqFW8VnGMIL,0.00135,0,0.649,-7.061,1,0.0557,90.997,4,https://api.spotify.com/v1/tracks/2TyCAfhwu5tRqFW8VnGMIL,audio_features,spotify:track:2TyCAfhwu5tRqFW8VnGMIL,0.397,Don't Touch My Hair,91,0
205,0.929,https://api.spotify.com/v1/audio-analysis/58CrldAc1Z5WIBozT1NMJH,0.469,281467,0.132,58CrldAc1Z5WIBozT1NMJH,0.0,10,0.0873,-14.001,1,0.0807,67.011,3,https://api.spotify.com/v1/tracks/58CrldAc1Z5WIBozT1NMJH,audio_features,spotify:track:58CrldAc1Z5WIBozT1NMJH,0.36,LIFTED,94,0
206,0.0246,https://api.spotify.com/v1/audio-analysis/7xVLFuuYdAvcTfcP3IG3dS,0.841,283693,0.733,7xVLFuuYdAvcTfcP3IG3dS,0.0,1,0.174,-5.077,1,0.142,130.009,4,https://api.spotify.com/v1/tracks/7xVLFuuYdAvcTfcP3IG3dS,audio_features,spotify:track:7xVLFuuYdAvcTfcP3IG3dS,0.284,Work,1,1
207,0.034,https://api.spotify.com/v1/audio-analysis/1MtUq6Wp1eQ8PC6BbPCj8P,0.665,197933,0.725,1MtUq6Wp1eQ8PC6BbPCj8P,9.17e-06,7,0.0864,-6.588,0,0.12,101.96,4,https://api.spotify.com/v1/tracks/1MtUq6Wp1eQ8PC6BbPCj8P,audio_features,spotify:track:1MtUq6Wp1eQ8PC6BbPCj8P,0.703,I Took A Pill In Ibiza,4,1
208,0.453,https://api.spotify.com/v1/audio-analysis/5WI2ltQIdwgzf1SNE76JyR,0.444,234910,0.557,5WI2ltQIdwgzf1SNE76JyR,0.0,0,0.152,-5.476,1,0.0602,115.058,4,https://api.spotify.com/v1/tracks/5WI2ltQIdwgzf1SNE76JyR,audio_features,spotify:track:5WI2ltQIdwgzf1SNE76JyR,0.296,Never Be Like You,20,0
209,0.385,https://api.spotify.com/v1/audio-analysis/0BCy325UZyR9z0t0uxwn2N,0.525,194187,0.685,0BCy325UZyR9z0t0uxwn2N,0.0,7,0.0731,-3.954,0,0.0351,78.003,4,https://api.spotify.com/v1/tracks/0BCy325UZyR9z0t0uxwn2N,audio_features,spotify:track:0BCy325UZyR9z0t0uxwn2N,0.54,H.O.L.Y.,14,0
210,0.0447,https://api.spotify.com/v1/audio-analysis/5ArQzSBevAdXTxRY6Ulhbq,0.712,206903,0.799,5ArQzSBevAdXTxRY6Ulhbq,6.4e-05,7,0.37,-4.564,0,0.0703,83.996,4,https://api.spotify.com/v1/tracks/5ArQzSBevAdXTxRY6Ulhbq,audio_features,spotify:track:5ArQzSBevAdXTxRY6Ulhbq,0.591,Mama Said,36,0
211,0.0962,https://api.spotify.com/v1/audio-analysis/3KwwE4sgCzMaKWq6QBebmX,0.934,181240,0.694,3KwwE4sgCzMaKWq6QBebmX,1.2e-06,11,0.478,-5.849,0,0.101,123.829,4,https://api.spotify.com/v1/tracks/3KwwE4sgCzMaKWq6QBebmX,audio_features,spotify:track:3KwwE4sgCzMaKWq6QBebmX,0.835,Me Too,13,0
212,0.0019,https://api.spotify.com/v1/audio-analysis/6JyuJFedEvPmdWQW0PkbGJ,0.457,215510,0.899,6JyuJFedEvPmdWQW0PkbGJ,0.0,10,0.831,-2.591,0,0.132,147.268,4,https://api.spotify.com/v1/tracks/6JyuJFedEvPmdWQW0PkbGJ,audio_features,spotify:track:6JyuJFedEvPmdWQW0PkbGJ,0.298,Purple Lamborghini,33,0
213,0.317,https://api.spotify.com/v1/audio-analysis/2GICtNjlmq5w1XIQ9s0D9y,0.781,208973,0.588,2GICtNjlmq5w1XIQ9s0D9y,0.0,6,0.0983,-5.348,0,0.0386,93.979,4,https://api.spotify.com/v1/tracks/2GICtNjlmq5w1XIQ9s0D9y,audio_features,spotify:track:2GICtNjlmq5w1XIQ9s0D9y,0.564,With You Tonight / Hasta El Amanecer,73,0
214,0.00306,https://api.spotify.com/v1/audio-analysis/1TGJxtVHgPHKVt6K7sPn1T,0.617,187480,0.843,1TGJxtVHgPHKVt6K7sPn1T,0.0,11,0.0792,-3.593,1,0.028,105.974,4,https://api.spotify.com/v1/tracks/1TGJxtVHgPHKVt6K7sPn1T,audio_features,spotify:track:1TGJxtVHgPHKVt6K7sPn1T,0.897,You Look Like I Need A Drink,79,0
215,0.0144,https://api.spotify.com/v1/audio-analysis/0Di26AbdtizzHkFstPyt7A,0.895,227727,0.491,0Di26AbdtizzHkFstPyt7A,0.000988,10,0.143,-10.261,0,0.246,83.505,4,https://api.spotify.com/v1/tracks/0Di26AbdtizzHkFstPyt7A,audio_features,spotify:track:0Di26AbdtizzHkFstPyt7A,0.249,No Shopping,36,0
216,0.287,https://api.spotify.com/v1/audio-analysis/5kqIPrATaCc2LqxVWzQGbk,0.765,237300,0.473,5kqIPrATaCc2LqxVWzQGbk,0.0,10,0.391,-5.829,1,0.0514,119.992,4,https://api.spotify.com/v1/tracks/5kqIPrATaCc2LqxVWzQGbk,audio_features,spotify:track:5kqIPrATaCc2LqxVWzQGbk,0.34,7 Years,2,1
217,0.281,https://api.spotify.com/v1/audio-analysis/19W5OTEcQI3ZoRW1HERMyy,0.652,236827,0.295,19W5OTEcQI3ZoRW1HERMyy,1.03e-05,2,0.0809,-11.045,1,0.0477,75.065,4,https://api.spotify.com/v1/tracks/19W5OTEcQI3ZoRW1HERMyy,audio_features,spotify:track:19W5OTEcQI3ZoRW1HERMyy,0.196,Cancer,91,0
218,0.0298,https://api.spotify.com/v1/audio-analysis/4jK1VQQGDnNOLfyVXCxGsR,0.563,235652,0.414,4jK1VQQGDnNOLfyVXCxGsR,0.0,0,0.0854,-11.409,1,0.37,193.549,4,https://api.spotify.com/v1/tracks/4jK1VQQGDnNOLfyVXCxGsR,audio_features,spotify:track:4jK1VQQGDnNOLfyVXCxGsR,0.446,My PYT,54,0
219,0.388,https://api.spotify.com/v1/audio-analysis/6DaE3A1uIvDqVrVSNvUy6B,0.644,201422,0.601,6DaE3A1uIvDqVrVSNvUy6B,0.0,10,0.0884,-5.097,0,0.0496,133.946,4,https://api.spotify.com/v1/tracks/6DaE3A1uIvDqVrVSNvUy6B,audio_features,spotify:track:6DaE3A1uIvDqVrVSNvUy6B,0.518,Grass Ain't Greener,71,0
220,0.0462,https://api.spotify.com/v1/audio-analysis/3CRDbSIZ4r5MsZ0YwxuEkn,0.734,202333,0.637,3CRDbSIZ4r5MsZ0YwxuEkn,2.29e-05,4,0.0602,-5.677,0,0.141,169.977,4,https://api.spotify.com/v1/tracks/3CRDbSIZ4r5MsZ0YwxuEkn,audio_features,spotify:track:3CRDbSIZ4r5MsZ0YwxuEkn,0.648,Stressed Out,2,1
221,0.621,https://api.spotify.com/v1/audio-analysis/37FXw5QGFN7uwwsLy8uAc0,0.728,217707,0.563,37FXw5QGFN7uwwsLy8uAc0,0.0,1,0.179,-8.053,0,0.134,100.017,4,https://api.spotify.com/v1/tracks/37FXw5QGFN7uwwsLy8uAc0,audio_features,spotify:track:37FXw5QGFN7uwwsLy8uAc0,0.352,Don't Mind,8,1
222,0.805,https://api.spotify.com/v1/audio-analysis/0tV8pOpiNsKqUys0ilUcXz,0.398,253342,0.316,0tV8pOpiNsKqUys0ilUcXz,0.0,1,0.295,-7.031,1,0.0368,118.582,4,https://api.spotify.com/v1/tracks/0tV8pOpiNsKqUys0ilUcXz,audio_features,spotify:track:0tV8pOpiNsKqUys0ilUcXz,0.174,Rise,11,0
223,0.592,https://api.spotify.com/v1/audio-analysis/2BrzlUj1u1CtvaJDGIKpsP,0.588,242081,0.471,2BrzlUj1u1CtvaJDGIKpsP,0.00146,0,0.0733,-7.287,1,0.0577,152.881,4,https://api.spotify.com/v1/tracks/2BrzlUj1u1CtvaJDGIKpsP,audio_features,spotify:track:2BrzlUj1u1CtvaJDGIKpsP,0.209,Make Me...,17,0
224,0.326,https://api.spotify.com/v1/audio-analysis/3JffB4CABj9lA0NC63kbCp,0.616,190987,0.697,3JffB4CABj9lA0NC63kbCp,2.18e-05,3,0.0827,-5.952,1,0.0295,148.93,4,https://api.spotify.com/v1/tracks/3JffB4CABj9lA0NC63kbCp,audio_features,spotify:track:3JffB4CABj9lA0NC63kbCp,0.68,She's Got A Way With Words,61,0
225,0.0145,https://api.spotify.com/v1/audio-analysis/3NxAG2ni1lLa8RKL6a0INc,0.739,241400,0.472,3NxAG2ni1lLa8RKL6a0INc,7.27e-06,1,0.207,-11.204,1,0.156,80.03,4,https://api.spotify.com/v1/tracks/3NxAG2ni1lLa8RKL6a0INc,audio_features,spotify:track:3NxAG2ni1lLa8RKL6a0INc,0.289,Childs Play,49,0
226,0.0457,https://api.spotify.com/v1/audio-analysis/0O1x2tRm8ZpfDbcpOWZp7z,0.529,199747,0.891,0O1x2tRm8ZpfDbcpOWZp7z,0.0,8,0.0942,-4.36,1,0.043,104.031,4,https://api.spotify.com/v1/tracks/0O1x2tRm8ZpfDbcpOWZp7z,audio_features,spotify:track:0O1x2tRm8ZpfDbcpOWZp7z,0.329,American Country Love Song,55,0
227,0.0223,https://api.spotify.com/v1/audio-analysis/3Du2K5dLzmduCNp6uwuaL0,0.702,203760,0.635,3Du2K5dLzmduCNp6uwuaL0,0.0,11,0.283,-6.917,0,0.265,144.004,4,https://api.spotify.com/v1/tracks/3Du2K5dLzmduCNp6uwuaL0,audio_features,spotify:track:3Du2K5dLzmduCNp6uwuaL0,0.873,Sorry,11,0
228,0.356,https://api.spotify.com/v1/audio-analysis/0AdjJ2SaOeb5bPJ67nDbsW,0.524,254293,0.586,0AdjJ2SaOeb5bPJ67nDbsW,0.0,9,0.121,-5.431,1,0.0262,101.214,4,https://api.spotify.com/v1/tracks/0AdjJ2SaOeb5bPJ67nDbsW,audio_features,spotify:track:0AdjJ2SaOeb5bPJ67nDbsW,0.285,From The Ground Up,48,0
229,0.00755,https://api.spotify.com/v1/audio-analysis/1QNoKVgA758HFLu3TW2q7R,0.749,217907,0.881,1QNoKVgA758HFLu3TW2q7R,7.81e-05,10,0.0974,-5.446,0,0.0449,120.034,4,https://api.spotify.com/v1/tracks/1QNoKVgA758HFLu3TW2q7R,audio_features,spotify:track:1QNoKVgA758HFLu3TW2q7R,0.337,Kill Em With Kindness,39,0
230,0.0149,https://api.spotify.com/v1/audio-analysis/3ncgNpxLoBQ65ABk4djDyd,0.921,191252,0.467,3ncgNpxLoBQ65ABk4djDyd,0.000238,1,0.334,-8.443,1,0.119,135.995,4,https://api.spotify.com/v1/tracks/3ncgNpxLoBQ65ABk4djDyd,audio_features,spotify:track:3ncgNpxLoBQ65ABk4djDyd,0.287,Famous,34,0
231,0.156,https://api.spotify.com/v1/audio-analysis/76hfruVvmfQbw0eYn1nmeC,0.774,219147,0.765,76hfruVvmfQbw0eYn1nmeC,0.0,4,0.0373,-5.439,0,0.0502,119.001,4,https://api.spotify.com/v1/tracks/76hfruVvmfQbw0eYn1nmeC,audio_features,spotify:track:76hfruVvmfQbw0eYn1nmeC,0.917,Cake By The Ocean,9,1
232,0.00986,https://api.spotify.com/v1/audio-analysis/6VwBbL8CzPiC4QV66ay7oR,0.658,323747,0.592,6VwBbL8CzPiC4QV66ay7oR,4.21e-06,11,0.377,-5.203,0,0.0318,114.058,4,https://api.spotify.com/v1/tracks/6VwBbL8CzPiC4QV66ay7oR,audio_features,spotify:track:6VwBbL8CzPiC4QV66ay7oR,0.323,Wicked,41,0
233,0.124,https://api.spotify.com/v1/audio-analysis/55OdqrG8WLmsYyY1jijD9b,0.863,236293,0.576,55OdqrG8WLmsYyY1jijD9b,0.0,5,0.143,-5.687,0,0.239,132.054,4,https://api.spotify.com/v1/tracks/55OdqrG8WLmsYyY1jijD9b,audio_features,spotify:track:55OdqrG8WLmsYyY1jijD9b,0.832,Wyclef Jean,87,0
234,0.178,https://api.spotify.com/v1/audio-analysis/5fSPbm5lcwtqwXkeQQswW8,0.585,179347,0.655,5fSPbm5lcwtqwXkeQQswW8,0.0,5,0.0842,-8.151,1,0.12,159.96,4,https://api.spotify.com/v1/tracks/5fSPbm5lcwtqwXkeQQswW8,audio_features,spotify:track:5fSPbm5lcwtqwXkeQQswW8,0.574,Record Year,44,0
235,0.0786,https://api.spotify.com/v1/audio-analysis/6YZdkObH88npeKrrkb8Ggf,0.724,200813,0.904,6YZdkObH88npeKrrkb8Ggf,0.0,8,0.226,-3.354,0,0.0966,90.999,4,https://api.spotify.com/v1/tracks/6YZdkObH88npeKrrkb8Ggf,audio_features,spotify:track:6YZdkObH88npeKrrkb8Ggf,0.846,Duele El Corazon,82,0
236,0.226,https://api.spotify.com/v1/audio-analysis/67citk3uzWs5qbaIVKTeg8,0.575,193333,0.844,67citk3uzWs5qbaIVKTeg8,0.0,3,0.0538,-1.772,0,0.0633,87.007,4,https://api.spotify.com/v1/tracks/67citk3uzWs5qbaIVKTeg8,audio_features,spotify:track:67citk3uzWs5qbaIVKTeg8,0.542,Church Bells,43,0
237,0.856,https://api.spotify.com/v1/audio-analysis/50kpGaPAhYJ3sGmk6vplg0,0.607,233720,0.376,50kpGaPAhYJ3sGmk6vplg0,0.0,4,0.285,-9.954,1,0.453,102.541,4,https://api.spotify.com/v1/tracks/50kpGaPAhYJ3sGmk6vplg0,audio_features,spotify:track:50kpGaPAhYJ3sGmk6vplg0,0.545,Love Yourself,1,1
238,0.695,https://api.spotify.com/v1/audio-analysis/19YKaevk2bce4odJkP5L22,0.543,314075,0.394,19YKaevk2bce4odJkP5L22,0.000239,8,0.108,-9.637,1,0.0864,137.811,4,https://api.spotify.com/v1/tracks/19YKaevk2bce4odJkP5L22,audio_features,spotify:track:19YKaevk2bce4odJkP5L22,0.118,Nikes,79,0
239,0.782,https://api.spotify.com/v1/audio-analysis/2ZWlPOoWh0626oTaHrnl2a,0.567,249191,0.388,2ZWlPOoWh0626oTaHrnl2a,0.000309,9,0.248,-9.579,0,0.0384,116.362,4,https://api.spotify.com/v1/tracks/2ZWlPOoWh0626oTaHrnl2a,audio_features,spotify:track:2ZWlPOoWh0626oTaHrnl2a,0.452,Ivy,80,0
240,0.67,https://api.spotify.com/v1/audio-analysis/3xKsf9qdS1CyvXSMEid6g8,0.544,184516,0.552,3xKsf9qdS1CyvXSMEid6g8,4.57e-05,9,0.415,-7.45,1,0.0991,159.738,3,https://api.spotify.com/v1/tracks/3xKsf9qdS1CyvXSMEid6g8,audio_features,spotify:track:3xKsf9qdS1CyvXSMEid6g8,0.554,Pink + White,84,0
241,0.0485,https://api.spotify.com/v1/audio-analysis/3R6dPfF2yBO8mHySW1XDAa,0.746,174933,0.846,3R6dPfF2yBO8mHySW1XDAa,0.0,9,0.195,-2.432,1,0.048,114.955,4,https://api.spotify.com/v1/tracks/3R6dPfF2yBO8mHySW1XDAa,audio_features,spotify:track:3R6dPfF2yBO8mHySW1XDAa,0.403,Solo,96,0
242,0.42,https://api.spotify.com/v1/audio-analysis/7eqoqGkKwgOaWNNHx90uEZ,0.466,307151,0.548,7eqoqGkKwgOaWNNHx90uEZ,1.01e-06,5,0.113,-9.362,0,0.118,89.815,4,https://api.spotify.com/v1/tracks/7eqoqGkKwgOaWNNHx90uEZ,audio_features,spotify:track:7eqoqGkKwgOaWNNHx90uEZ,0.423,Nights,98,0
243,0.0542,https://api.spotify.com/v1/audio-analysis/7zBPzAjKAqQpcv8F8GCq5s,0.779,153429,0.455,7zBPzAjKAqQpcv8F8GCq5s,0.0,1,0.177,-15.025,1,0.28,140.181,4,https://api.spotify.com/v1/tracks/7zBPzAjKAqQpcv8F8GCq5s,audio_features,spotify:track:7zBPzAjKAqQpcv8F8GCq5s,0.197,Uber Everywhere,51,0
244,0.0657,https://api.spotify.com/v1/audio-analysis/6iaJUPHLONFJ02RTeaMuy8,0.44,237984,0.666,6iaJUPHLONFJ02RTeaMuy8,0.0,1,0.197,-4.82,0,0.193,82.922,4,https://api.spotify.com/v1/tracks/6iaJUPHLONFJ02RTeaMuy8,audio_features,spotify:track:6iaJUPHLONFJ02RTeaMuy8,0.544,Hit Or Miss,72,0
245,0.163,https://api.spotify.com/v1/audio-analysis/7LVHVU3tWfcxj5aiPFEW4Q,0.209,295533,0.418,7LVHVU3tWfcxj5aiPFEW4Q,0.00195,3,0.113,-8.74,1,0.0338,138.265,4,https://api.spotify.com/v1/tracks/7LVHVU3tWfcxj5aiPFEW4Q,audio_features,spotify:track:7LVHVU3tWfcxj5aiPFEW4Q,0.123,Fix,65,0
246,0.133,https://api.spotify.com/v1/audio-analysis/7ciLq0Cip0yxiz6KANrOUq,0.558,231813,0.801,7ciLq0Cip0yxiz6KANrOUq,0.0,7,0.392,-5.795,1,0.131,105.006,4,https://api.spotify.com/v1/tracks/7ciLq0Cip0yxiz6KANrOUq,audio_features,spotify:track:7ciLq0Cip0yxiz6KANrOUq,0.831,Toothbrush,44,0
247,0.234,https://api.spotify.com/v1/audio-analysis/23NWj2izXAJ4yL6Nah73wf,0.795,209453,0.482,23NWj2izXAJ4yL6Nah73wf,3.99e-06,11,0.104,-8.995,1,0.22,132.985,4,https://api.spotify.com/v1/tracks/23NWj2izXAJ4yL6Nah73wf,audio_features,spotify:track:23NWj2izXAJ4yL6Nah73wf,0.0602,Pop Style,16,0
248,0.0489,https://api.spotify.com/v1/audio-analysis/4llYMkhHa1w7UAdDFRQcEZ,0.567,194507,0.839,4llYMkhHa1w7UAdDFRQcEZ,0.0,6,0.103,-4.048,0,0.0698,160.062,4,https://api.spotify.com/v1/tracks/4llYMkhHa1w7UAdDFRQcEZ,audio_features,spotify:track:4llYMkhHa1w7UAdDFRQcEZ,0.903,Lights Come On,43,0
249,0.161,https://api.spotify.com/v1/audio-analysis/5PNcJn4oFNvlRfrZBHfqWh,0.634,188053,0.78,5PNcJn4oFNvlRfrZBHfqWh,0.0,8,0.112,-4.928,1,0.0477,101.066,4,https://api.spotify.com/v1/tracks/5PNcJn4oFNvlRfrZBHfqWh,audio_features,spotify:track:5PNcJn4oFNvlRfrZBHfqWh,0.93,Castaway,96,0
250,0.0282,https://api.spotify.com/v1/audio-analysis/0gb1J5UrTpzaU1s3nupgCd,0.671,189127,0.916,0gb1J5UrTpzaU1s3nupgCd,0.00762,6,0.24,-4.014,0,0.0397,126.01,4,https://api.spotify.com/v1/tracks/0gb1J5UrTpzaU1s3nupgCd,audio_features,spotify:track:0gb1J5UrTpzaU1s3nupgCd,0.803,No Money,88,0
251,0.0628,https://api.spotify.com/v1/audio-analysis/13wYXGimJ5fANFu0y2pqG1,0.626,233827,0.831,13wYXGimJ5fANFu0y2pqG1,0.0,7,0.0799,-5.69,1,0.0481,100.009,4,https://api.spotify.com/v1/tracks/13wYXGimJ5fANFu0y2pqG1,audio_features,spotify:track:13wYXGimJ5fANFu0y2pqG1,0.304,Wasted Time,51,0
252,0.804,https://api.spotify.com/v1/audio-analysis/13HVjjWUZFaWilh2QUJKsP,0.568,260533,0.293,13HVjjWUZFaWilh2QUJKsP,1.26e-05,1,0.107,-10.253,1,0.0313,147.175,4,https://api.spotify.com/v1/tracks/13HVjjWUZFaWilh2QUJKsP,audio_features,spotify:track:13HVjjWUZFaWilh2QUJKsP,0.247,Let It Go,16,0
253,0.0661,https://api.spotify.com/v1/audio-analysis/4ly1QBXEwYoDmje9rmEgC4,0.557,202347,0.676,4ly1QBXEwYoDmje9rmEgC4,0.0,7,0.0871,-4.457,1,0.027,108.016,4,https://api.spotify.com/v1/tracks/4ly1QBXEwYoDmje9rmEgC4,audio_features,spotify:track:4ly1QBXEwYoDmje9rmEgC4,0.678,Head Over Boots,51,0
254,0.254,https://api.spotify.com/v1/audio-analysis/7tFiyTwD0nx5a1eklYtX2J,0.397,354320,0.396,7tFiyTwD0nx5a1eklYtX2J,0.0,3,0.268,-9.91,1,0.05,142.913,4,https://api.spotify.com/v1/tracks/7tFiyTwD0nx5a1eklYtX2J,audio_features,spotify:track:7tFiyTwD0nx5a1eklYtX2J,0.227,Bohemian Rhapsody,64,0
255,0.062,https://api.spotify.com/v1/audio-analysis/61QSuw5VlC0LTS8WMO356g,0.536,191942,0.721,61QSuw5VlC0LTS8WMO356g,0.0,10,0.824,-6.44,0,0.386,117.139,5,https://api.spotify.com/v1/tracks/61QSuw5VlC0LTS8WMO356g,audio_features,spotify:track:61QSuw5VlC0LTS8WMO356g,0.393,All The Way Up,27,0
256,0.00566,https://api.spotify.com/v1/audio-analysis/6YKL9gCOH31W5fanjQTtqq,0.479,178027,0.86,6YKL9gCOH31W5fanjQTtqq,0.0,0,0.168,-4.318,1,0.0347,80.018,4,https://api.spotify.com/v1/tracks/6YKL9gCOH31W5fanjQTtqq,audio_features,spotify:track:6YKL9gCOH31W5fanjQTtqq,0.743,Close,14,0
